"","LAT_REL","LONG_REL","LAT_REC","LONG_REC","TAG_NUMBER","PROGRAM","RELDT","RECDT","DAL","INDEX","REC_YEAR","REL_AREA","REC_AREA","REL_MONTH","REC_MONTH","REL_YEAR","DISTANCE","SPEED","COUNT","REC_REGION","REL_REGION","BEARING","dir.binned"
"983",55.50130667,-163.5060467,55.15000001,-164.3833333,4008,"FIT","2/11/2003","2/26/2005",746,2212,2005,509,509,2,2,2003,68.0472364472908,0.0912161346478429,1,"EBS","EBS",234.858730387519,"240"
"984",55.525475,-163.4410067,55.16666667,-163.75,4116,"FIT","2/11/2003","3/9/2003",26,2213,2003,509,509,2,3,2003,44.4968075029314,1.71141567318967,1,"EBS","EBS",206.089614181987,"210"
"985",55.50069667,-163.4946617,55.16666667,-164.2666667,4185,"FIT","2/11/2003","4/17/2003",65,2214,2003,509,509,2,4,2003,61.5072417986518,0.946265258440798,1,"EBS","EBS",232.739846877881,"240"
"986",55.50613167,-163.4794617,55.16666667,-164.1833333,4115,"FIT","2/11/2003","2/23/2003",12,2215,2003,509,509,2,2,2003,58.5087090753797,4.87572575628164,1,"EBS","EBS",229.703216384769,"240"
"987",55.54938333,-163.4326167,55.16666667,-164.1333333,4500,"FIT","2/11/2003","2/20/2003",9,2216,2003,509,509,2,2,2003,61.5663525861484,6.84070584290537,1,"EBS","EBS",226.144210205977,"240"
"988",55.55284833,-163.4226817,55.16666667,-164.2333333,4353,"FIT","2/11/2003","2/19/2003",8,2217,2003,509,509,2,2,2003,67.0187992364459,8.37734990455574,1,"EBS","EBS",230.033942200235,"240"
"989",55.52628833,-163.4800133,55.16666667,-164.2,4319,"FIT","2/11/2003","2/19/2003",8,2218,2003,509,509,2,2,2003,60.7392457282401,7.59240571603001,1,"EBS","EBS",228.702855904907,"240"
"990",55.51144833,-163.4960883,55.16666667,-164.2,4468,"FIT","2/11/2003","2/19/2003",8,2219,2003,509,509,2,2,2003,58.8924312771159,7.36155390963948,1,"EBS","EBS",229.263165358977,"240"
"991",55.34672833,-163.3775867,55.16666667,-164.1666667,4050,"FIT","2/11/2003","2/19/2003",8,2220,2003,509,509,2,2,2003,54.0295076351813,6.75368845439766,1,"EBS","EBS",248.178477969877,"240"
"992",55.52808167,-163.47674,55.16666667,-164.2,4375,"FIT","2/11/2003","2/19/2003",8,2221,2003,509,509,2,2,2003,61.0262295723389,7.62827869654237,1,"EBS","EBS",228.689757755627,"240"
"993",55.490185,-163.5312183,55.16666667,-164.1333333,4589,"FIT","2/11/2003","2/21/2003",10,2222,2003,509,509,2,2,2003,52.5137625345375,5.25137625345375,1,"EBS","EBS",226.634483473437,"240"
"994",55.49820167,-163.5180717,55.16666667,-164.5166667,4587,"FIT","2/11/2003","2/20/2003",9,2223,2003,509,509,2,2,2003,73.3385043290792,8.14872270323102,1,"EBS","EBS",239.728858903282,"240"
"995",55.529445,-163.450595,55.18333334,-164.3,4227,"FIT","2/11/2003","4/13/2003",61,2224,2003,509,509,2,4,2003,66.2350316170061,1.08582019044272,1,"EBS","EBS",234.367095204925,"240"
"996",55.50946833,-163.4898517,55.21666667,-164.1,4293,"FIT","2/11/2003","2/21/2003",10,2226,2003,509,509,2,2,2003,50.5933543784335,5.05933543784335,1,"EBS","EBS",229.824984583489,"240"
"997",55.516545,-163.5021083,55.23333333,-164.25,4358,"FIT","2/11/2003","1/24/2004",347,2227,2004,509,509,2,1,2003,56.9395788332803,0.164091005283229,1,"EBS","EBS",236.318340255909,"240"
"998",55.52171,-163.4935817,55.30516667,-163.7602333,4394,"FIT","2/11/2003","2/17/2003",6,2228,2003,509,509,2,2,2003,29.4347690978315,4.90579484963859,1,"EBS","EBS",214.953673407028,"210"
"999",55.529235,-163.428885,55.33333334,-163.8333333,4056,"FIT","2/11/2003","1/25/2004",348,2229,2004,509,509,2,1,2003,33.6338041269206,0.0966488624336798,1,"EBS","EBS",229.513525213142,"240"
"1000",55.48928833,-163.5321,55.34999999,-163.8833333,4017,"FIT","2/11/2003","2/21/2004",375,2230,2004,509,509,2,2,2003,27.1138471352903,0.0723035923607743,1,"EBS","EBS",235.057010859673,"240"
"1001",55.30908333,-163.3802233,55.36666667,-163.7666667,4059,"FIT","2/11/2003","3/28/2004",411,2231,2004,509,509,2,3,2003,25.3459548392442,0.0616689898765066,1,"EBS","EBS",284.681470302351,"270"
"1002",55.54058333,-163.4534717,55.38333333,-163.65,4368,"FIT","2/11/2003","2/20/2004",374,2232,2004,509,509,2,2,2003,21.4718697087998,0.0574114163336893,1,"EBS","EBS",215.320133225635,"210"
"1003",55.48611167,-163.53866,55.39833334,-163.55,4186,"FIT","2/11/2003","2/15/2003",4,2233,2003,509,509,2,2,2003,9.79882446029595,2.44970611507399,1,"EBS","EBS",184.191187703602,"180"
"1004",55.48240667,-163.548825,55.4,-163.6333333,4364,"FIT","2/11/2003","2/14/2003",3,2234,2003,509,509,2,2,2003,10.6196810908494,3.53989369694981,1,"EBS","EBS",210.187338622895,"210"
"1005",55.48176167,-163.5497783,55.41666666,-163.6166667,4126,"FIT","2/11/2003","2/22/2003",11,2235,2003,509,509,2,2,2003,8.39256871098981,0.762960791908164,1,"EBS","EBS",210.231970541976,"210"
"1006",55.53043333,-163.4280333,55.43833333,-163.5833333,4108,"FIT","2/11/2003","2/11/2004",365,2236,2004,509,509,2,2,2003,14.1963248029219,0.0388940405559503,1,"EBS","EBS",223.695137931279,"210"
"1007",55.55335667,-163.4242583,55.44999999,-163.5666667,4447,"FIT","2/11/2003","2/18/2003",7,2237,2003,509,509,2,2,2003,14.6081077023974,2.08687252891392,1,"EBS","EBS",217.967773640825,"210"
"1008",55.529685,-163.4245917,55.44999999,-163.6333333,4114,"FIT","2/11/2003","2/24/2003",13,2238,2003,509,509,2,2,2003,15.90006060327,1.22308158486692,1,"EBS","EBS",236.028107766367,"240"
"1009",55.516545,-163.5021083,55.44999999,-163.5333334,4379,"FIT","2/11/2003","1/7/2005",696,2239,2005,509,509,2,1,2003,7.66712407967456,0.0110159828730956,1,"EBS","EBS",194.88982002056,"180"
"1010",55.485205,-163.5178067,55.48333332,-164.55,4163,"FIT","2/11/2003","8/24/2003",194,2240,2003,509,509,2,8,2003,65.256101550274,0.336371657475639,1,"EBS","EBS",269.816646060254,"270"
"1011",55.50747,-163.5026283,55.5,-163.4166667,4595,"FIT","2/11/2003","1/21/2004",344,2241,2004,509,509,2,1,2003,5.49520165526251,0.0159744234164608,1,"EBS","EBS",98.7232439369177,"90"
"1012",55.52866167,-163.42813,55.53333336,-163.5,4235,"FIT","2/11/2003","2/20/2003",9,2242,2003,509,509,2,2,2003,4.56802645459704,0.507558494955226,1,"EBS","EBS",276.551854773207,"270"
"1013",55.49435,-163.5435667,55.54666668,-164.0016667,4291,"FIT","2/11/2003","8/29/2003",199,2244,2003,509,509,2,8,2003,29.5153481146094,0.148318332234218,1,"EBS","EBS",281.405407351766,"270"
"1014",55.509355,-163.5154067,55.56666666,-163.35,4345,"FIT","2/11/2003","2/18/2003",7,2245,2003,509,509,2,2,2003,12.2379937576323,1.7482848225189,1,"EBS","EBS",58.5198532044671,"60"
"1015",55.55278333,-163.4227117,55.60000002,-163.6333333,4491,"FIT","2/11/2003","1/26/2005",715,2246,2005,509,509,2,1,2003,14.286906827972,0.0199816878712895,1,"EBS","EBS",291.631272819493,"300"
"1016",55.48084,-163.5339917,55.86666667,-163.3,4027,"FIT","2/11/2003","9/10/2003",211,2248,2003,509,509,2,9,2003,45.409066208423,0.215208844589683,1,"EBS","EBS",18.8800117052792,"30"
"1017",55.528595,-163.4675183,55.95166665,-163.39,4498,"FIT","2/11/2003","8/28/2006",1294,2249,2006,509,509,2,8,2003,47.3545389873814,0.0365954706239424,1,"EBS","EBS",5.88901055103588,"0"
"1018",55.51046167,-163.5129017,55.98333335,-163.9833333,4316,"FIT","2/11/2003","2/21/2004",375,2250,2004,509,509,2,2,2003,60.370415297783,0.160987774127421,1,"EBS","EBS",330.75392758236,"330"
"1019",55.51104333,-163.490875,56.06666667,-163.2666667,4292,"FIT","2/11/2003","9/22/2003",223,2253,2003,509,509,2,9,2003,63.4406915975571,0.284487406267072,1,"EBS","EBS",12.7826101447349,"0"
"1020",55.48176167,-163.5497783,56.06666667,-163.5666667,4188,"FIT","2/11/2003","1/27/2006",1081,2254,2006,509,509,2,1,2003,65.1306092708801,0.0602503323504904,1,"EBS","EBS",359.069608363677,"0"
"1021",55.48759333,-163.535675,56.1,-164.05,4577,"FIT","2/11/2003","3/4/2004",387,2255,2004,509,509,2,3,2003,75.4305174234624,0.194910897735045,1,"EBS","EBS",334.726851432069,"330"
"1022",55.52744333,-163.478245,56.13333334,-163.25,4372,"FIT","2/11/2003","2/17/2004",371,2258,2004,509,509,2,2,2003,68.9585818431872,0.185872188256569,1,"EBS","EBS",11.9460190742967,"0"
"1023",55.48477167,-163.520385,56.15000001,-163.75,4111,"FIT","2/11/2003","2/6/2004",360,2259,2004,509,509,2,2,2003,75.4510820766989,0.209586339101941,1,"EBS","EBS",349.025399448216,"0"
"1024",55.49703833,-163.539395,56.16666667,-163.0166667,4348,"FIT","2/11/2003","2/17/2004",371,2260,2004,509,509,2,2,2003,81.4333481603111,0.219496895310812,1,"EBS","EBS",23.6728249931255,"30"
"1025",55.48084,-163.5339917,56.21666667,-163.4333333,4063,"FIT","2/11/2003","1/9/2008",1793,2261,2008,509,509,2,1,2003,82.1684785650964,0.045827372317399,1,"EBS","EBS",4.39122962903565,"0"
"1026",55.52724667,-163.4696933,56.3035,-164.3588333,4411,"FIT","2/11/2003","1/29/2005",718,2264,2005,509,509,2,1,2003,102.764192378569,0.143125616126141,1,"EBS","EBS",327.304037993053,"330"
"1027",55.144635,-164.2481083,54.68333334,-164.8,4720,"FIT","2/12/2003","2/18/2003",6,2289,2003,509,509,2,2,2003,62.3679772926331,10.3946628821055,1,"EBS","EBS",214.515370094283,"210"
"1028",55.18967333,-164.15334,54.68333334,-164.8,4919,"FIT","2/12/2003","2/18/2003",6,2290,2003,509,509,2,2,2003,69.9647078122825,11.6607846353804,1,"EBS","EBS",216.266613039529,"210"
"1029",55.17506667,-164.18344,54.69633329,-164.8573333,4887,"FIT","2/12/2003","2/22/2003",10,2292,2003,509,509,2,2,2003,68.599301223666,6.8599301223666,1,"EBS","EBS",218.961830981232,"210"
"1030",55.119495,-164.2240483,54.6976667,-164.7956667,4673,"FIT","2/12/2003","2/15/2003",3,2293,2003,509,509,2,2,2003,59.5757527303124,19.8585842434375,1,"EBS","EBS",217.919059348062,"210"
"1031",55.06129333,-164.3123717,54.76666665,-164.6833333,4553,"FIT","2/12/2003","2/22/2004",375,2295,2004,509,509,2,2,2003,40.5178467034048,0.108047591209079,1,"EBS","EBS",215.894317786051,"210"
"1032",55.11018333,-164.206065,54.76666667,-164.7833333,4669,"FIT","2/12/2003","2/16/2003",4,2296,2003,509,509,2,2,2003,53.2092223510349,13.3023055877587,1,"EBS","EBS",223.989882694683,"210"
"1033",55.14329167,-164.246875,54.77499998,-164.6833333,4744,"FIT","2/12/2003","2/22/2003",10,2297,2003,509,509,2,2,2003,49.6248999469236,4.96248999469236,1,"EBS","EBS",214.232350419925,"210"
"1034",55.12358333,-164.2335367,54.78216666,-164.7063333,4638,"FIT","2/12/2003","2/18/2003",6,2298,2003,509,509,2,2,2003,48.6016987029285,8.10028311715475,1,"EBS","EBS",218.492426414659,"210"
"1035",55.18393,-164.1642383,54.80000001,-164.75,4864,"FIT","2/12/2003","3/29/2003",45,2300,2003,509,509,2,3,2003,56.8542422136237,1.26342760474719,1,"EBS","EBS",221.194753338564,"210"
"1036",55.18163,-164.1681267,54.80000001,-164.8333333,4974,"FIT","2/12/2003","3/2/2003",18,2301,2003,509,509,2,3,2003,60.1484150269252,3.34157861260696,1,"EBS","EBS",225.000045625237,"240"
"1037",55.15788667,-164.218435,54.80000001,-164.8,4818,"FIT","2/12/2003","3/19/2003",35,2302,2003,509,509,2,3,2003,54.5326290550705,1.55807511585916,1,"EBS","EBS",223.000819732287,"210"
"1038",55.133225,-164.2571767,54.80000001,-164.7166666,4710,"FIT","2/12/2003","2/17/2003",5,2303,2003,509,509,2,2,2003,47.3511497246389,9.47022994492778,1,"EBS","EBS",218.363982897014,"210"
"1039",55.17154833,-164.1919917,54.80383331,-164.6981667,4881,"FIT","2/12/2003","2/17/2003",5,2304,2003,509,509,2,2,2003,52.2069287218323,10.4413857443665,1,"EBS","EBS",218.301225462919,"210"
"1040",55.05960333,-164.3154717,54.81666666,-164.6833333,4502,"FIT","2/12/2003","3/10/2003",26,2305,2003,509,509,2,3,2003,35.8785498668815,1.37994422564929,1,"EBS","EBS",221.018742670694,"210"
"1041",55.13105167,-164.2514667,54.83333331,-164.6833333,4800,"FIT","2/12/2003","2/22/2003",10,2306,2003,509,509,2,2,2003,43.1615285319013,4.31615285319013,1,"EBS","EBS",219.77357245708,"210"
"1042",55.492985,-163.5067817,54.83333331,-164.8833333,3985,"FIT","2/12/2003","3/17/2004",399,2307,2004,509,509,2,3,2003,114.408218218583,0.286737389019005,1,"EBS","EBS",230.00641497468,"240"
"1043",55.17125333,-164.1905983,54.84916669,-164.655,4883,"FIT","2/12/2003","2/18/2003",6,2309,2003,509,509,2,2,2003,46.5660159320776,7.76100265534627,1,"EBS","EBS",219.583843517048,"210"
"1044",55.11707,-164.2184967,54.85,-164.8,4653,"FIT","2/12/2003","3/17/2003",33,2310,2003,509,509,2,3,2003,47.6428235935025,1.44372192707583,1,"EBS","EBS",231.326325802614,"240"
"1045",55.19053833,-164.1506667,54.88333333,-164.65,4868,"FIT","2/12/2003","2/16/2003",4,2312,2003,509,509,2,2,2003,46.7844218842955,11.6961054710739,1,"EBS","EBS",222.966765655857,"210"
"1046",55.07719,-164.27433,54.88333333,-164.6333333,4541,"FIT","2/12/2003","2/27/2004",380,2313,2004,509,509,2,2,2003,31.5285779585331,0.0829699419961398,1,"EBS","EBS",226.741801408072,"240"
"1047",55.172,-164.19246,54.88333333,-164.8333333,4848,"FIT","2/12/2003","3/10/2003",26,2315,2003,509,509,2,3,2003,52.0800935945532,2.00308052286743,1,"EBS","EBS",231.83825485751,"240"
"1048",55.14349167,-164.2470783,54.89233333,-164.6833333,4708,"FIT","2/12/2003","4/7/2003",54,2316,2003,509,509,2,4,2003,39.502561408343,0.731528914969315,1,"EBS","EBS",224.880498039256,"210"
"1049",55.11018333,-164.206065,54.91666669,-164.65,4601,"FIT","2/12/2003","2/23/2004",376,2317,2004,509,509,2,2,2003,35.6460161238816,0.0948032343720256,1,"EBS","EBS",232.756239317239,"240"
"1050",55.142615,-164.2459967,54.91666669,-164.6666667,4706,"FIT","2/12/2003","3/8/2004",390,2318,2004,509,509,2,3,2003,36.8283750496932,0.0944317308966494,1,"EBS","EBS",226.858968314512,"240"
"1051",55.14349167,-164.2470783,54.9208,-164.7333,4725,"FIT","2/12/2003","4/2/2006",1145,2319,2006,509,509,2,4,2003,39.7642440323358,0.0347285974081535,1,"EBS","EBS",231.369924955984,"240"
"1052",55.05884333,-164.3152,54.92500001,-164.6973333,4505,"FIT","2/12/2003","2/16/2004",369,2320,2004,509,509,2,2,2003,28.6401086919969,0.0776154707100186,1,"EBS","EBS",238.594883772627,"240"
"1053",55.14539667,-164.2479083,54.93333333,-164.5333333,4746,"FIT","2/12/2003","3/5/2003",21,2321,2003,509,509,2,3,2003,29.8379119895378,1.42085295188275,1,"EBS","EBS",217.640875985141,"210"
"1054",55.12085667,-164.227195,54.94699997,-164.5311667,4668,"FIT","2/12/2003","2/18/2003",6,2323,2003,509,509,2,2,2003,27.4289927565032,4.57149879275054,1,"EBS","EBS",225.057036715688,"240"
"1055",55.19701333,-164.1371467,54.94999999,-164.6333333,4829,"FIT","2/12/2003","3/2/2003",18,2324,2003,509,509,2,3,2003,41.9611118399173,2.3311728799954,1,"EBS","EBS",228.99219076088,"240"
"1056",55.145075,-164.2481717,54.95,-164.55,4740,"FIT","2/12/2003","3/5/2003",21,2325,2003,509,509,2,3,2003,29.0483128704864,1.38325299383268,1,"EBS","EBS",221.554026886065,"210"
"1057",55.15837,-164.2174467,54.95,-164.6333333,4892,"FIT","2/12/2003","3/2/2003",18,2326,2003,509,509,2,3,2003,35.2773498738562,1.95985277076979,1,"EBS","EBS",228.823928595509,"240"
"1058",55.137025,-164.2597583,54.96666664,-164.75,4768,"FIT","2/12/2003","3/29/2003",45,2327,2003,509,509,2,3,2003,36.624666591324,0.813881479807201,1,"EBS","EBS",238.757707567862,"240"
"1059",55.090505,-164.248065,54.97266668,-164.4696667,4693,"FIT","2/12/2003","2/16/2003",4,2328,2003,509,509,2,2,2003,19.3100612690114,4.82751531725286,1,"EBS","EBS",227.144162752416,"240"
"1060",55.13252667,-164.2553867,54.97850001,-164.4503333,4773,"FIT","2/12/2003","2/15/2003",3,2329,2003,509,509,2,2,2003,21.1949056758752,7.06496855862506,1,"EBS","EBS",215.940283330783,"210"
"1061",55.18457833,-164.1651767,54.98333335,-164.4833333,4882,"FIT","2/12/2003","3/4/2003",20,2330,2003,509,509,2,3,2003,30.2444005596823,1.51222002798412,1,"EBS","EBS",222.141630109141,"210"
"1062",55.05960333,-164.3154717,54.99833333,-164.35,4506,"FIT","2/12/2003","4/1/2004",414,2332,2004,509,509,2,4,2003,7.16930897527792,0.0173171714378694,1,"EBS","EBS",197.900542799782,"210"
"1063",55.11396167,-164.2115,55,-164.3166667,4654,"FIT","2/12/2003","3/18/2003",34,2333,2003,509,509,2,3,2003,14.3568238079913,0.42225952376445,1,"EBS","EBS",207.859062764404,"210"
"1064",55.12786667,-164.2437317,55,-164.4333333,4690,"FIT","2/12/2003","2/15/2003",3,2334,2003,509,509,2,2,2003,18.6916521786523,6.23055072621743,1,"EBS","EBS",220.336131166325,"210"
"1065",55.08554333,-164.2573333,55,-164.4166667,4645,"FIT","2/12/2003","3/3/2003",19,2335,2003,509,509,2,3,2003,13.9439534550144,0.733892287106021,1,"EBS","EBS",226.862069920903,"240"
"1066",55.08554333,-164.2573333,55,-164.4166667,4691,"FIT","2/12/2003","3/3/2003",19,2336,2003,509,509,2,3,2003,13.9439534550144,0.733892287106021,1,"EBS","EBS",226.862069920903,"240"
"1067",55.10295667,-164.2198217,55,-164.4166667,4607,"FIT","2/12/2003","3/3/2003",19,2337,2003,509,509,2,3,2003,17.0189341457502,0.895733376092115,1,"EBS","EBS",227.602205336861,"240"
"1068",55.18651,-164.15874,55,-164.3833333,4901,"FIT","2/12/2003","3/4/2003",20,2338,2003,509,509,2,3,2003,25.233459082716,1.2616729541358,1,"EBS","EBS",214.570202420209,"210"
"1069",55.121415,-164.2285267,55,-164.3833333,4675,"FIT","2/12/2003","3/4/2003",20,2339,2003,509,509,2,3,2003,16.7493794512917,0.837468972564586,1,"EBS","EBS",216.137438889689,"210"
"1070",55.17979,-164.1718233,55,-164.3833333,4967,"FIT","2/12/2003","3/4/2003",20,2340,2003,509,509,2,3,2003,24.1452577067671,1.20726288533835,1,"EBS","EBS",213.950695169741,"210"
"1071",55.15712,-164.218055,55,-164.3833333,4876,"FIT","2/12/2003","3/4/2003",20,2341,2003,509,509,2,3,2003,20.4298912582054,1.02149456291027,1,"EBS","EBS",211.05533378955,"210"
"1072",55.14280167,-164.246145,55,-164.3833333,4789,"FIT","2/12/2003","3/4/2003",20,2342,2003,509,509,2,3,2003,18.152898420835,0.90764492104175,1,"EBS","EBS",208.812903698453,"210"
"1073",55.17979,-164.1718233,55.01666667,-164.45,4861,"FIT","2/12/2003","2/24/2003",12,2343,2003,509,509,2,2,2003,25.3993535980329,2.11661279983607,1,"EBS","EBS",224.29622893041,"210"
"1074",55.190935,-164.1510867,55.01666667,-164.3333333,4866,"FIT","2/12/2003","2/16/2003",4,2344,2003,509,509,2,2,2003,22.6206884207271,5.65517210518178,1,"EBS","EBS",210.891302823594,"210"
"1075",55.074245,-164.27777,55.01666667,-164.3166667,4511,"FIT","2/12/2003","2/14/2003",2,2345,2003,509,509,2,2,2003,6.87519881042002,3.43759940521001,1,"EBS","EBS",201.158278295953,"210"
"1076",55.18591333,-164.16078,55.01666667,-164.3333333,4823,"FIT","2/12/2003","2/16/2003",4,2346,2003,509,509,2,2,2003,21.8247609096931,5.45619022742326,1,"EBS","EBS",210.255192027031,"210"
"1077",55.097105,-164.231305,55.01666667,-164.45,4538,"FIT","2/12/2003","2/24/2003",12,2347,2003,509,509,2,2,2003,16.5981591182634,1.38317992652195,1,"EBS","EBS",237.29266960972,"240"
"1078",55.17734833,-164.1760167,55.01666667,-164.3,4871,"FIT","2/12/2003","3/3/2003",19,2348,2003,509,509,2,3,2003,19.5608273675782,1.02951722987254,1,"EBS","EBS",203.821688968536,"210"
"1079",55.173565,-164.18409,55.01666667,-164.3333333,4986,"FIT","2/12/2003","3/17/2003",33,2349,2003,509,509,2,3,2003,19.8965174816509,0.60292477217124,1,"EBS","EBS",208.559304655507,"210"
"1080",55.05960333,-164.3154717,55.01666667,-164.3333333,4643,"FIT","2/12/2003","3/17/2003",33,2350,2003,509,509,2,3,2003,4.91440859423923,0.148921472552704,1,"EBS","EBS",193.407949757951,"180"
"1081",55.06508,-164.30144,55.01666667,-164.3166667,4518,"FIT","2/12/2003","3/17/2003",33,2351,2003,509,509,2,3,2003,5.47678073256978,0.165963052502115,1,"EBS","EBS",190.215866996647,"180"
"1082",55.10142667,-164.220845,55.01666667,-164.35,4544,"FIT","2/12/2003","2/20/2003",8,2352,2003,509,509,2,2,2003,12.535866691165,1.56698333639563,1,"EBS","EBS",221.111628697691,"210"
"1083",55.177775,-164.17749,55.01666667,-164.3333333,4833,"FIT","2/12/2003","3/3/2003",19,2353,2003,509,509,2,3,2003,20.5100102832095,1.07947422543208,1,"EBS","EBS",208.963899065616,"210"
"1084",55.14483667,-164.2481683,55.01666667,-164.35,4750,"FIT","2/12/2003","3/1/2003",17,2354,2003,509,509,2,3,2003,15.6807757803826,0.922398575316625,1,"EBS","EBS",204.45561953066,"210"
"1085",55.12248667,-164.2310617,55.01666667,-164.35,4665,"FIT","2/12/2003","3/1/2003",17,2355,2003,509,509,2,3,2003,14.0181944958424,0.824599676226026,1,"EBS","EBS",212.763817599831,"210"
"1086",55.14368333,-164.2472867,55.01666667,-164.6033334,4703,"FIT","2/12/2003","3/9/2003",25,2356,2003,509,509,2,3,2003,26.7772833601551,1.0710913344062,1,"EBS","EBS",238.068565009064,"240"
"1087",55.10373167,-164.2192183,55.01666667,-164.3333333,4660,"FIT","2/12/2003","2/16/2003",4,2357,2003,509,509,2,2,2003,12.1290448843478,3.03226122108695,1,"EBS","EBS",216.893746397277,"210"
"1088",55.14246167,-164.2457967,55.01666667,-164.3166667,4701,"FIT","2/12/2003","3/22/2003",38,2358,2003,509,509,2,3,2003,14.7174314381949,0.387300827320919,1,"EBS","EBS",197.874419646595,"210"
"1089",55.14422,-164.2478333,55.03333333,-164.2833333,4719,"FIT","2/12/2003","2/17/2003",5,2360,2003,509,509,2,2,2003,12.5508706237452,2.51017412474905,1,"EBS","EBS",190.382680055445,"180"
"1090",55.13394667,-164.2591083,55.03333333,-164.3666667,4774,"FIT","2/12/2003","3/22/2003",38,2361,2003,509,509,2,3,2003,13.13916594539,0.345767524878684,1,"EBS","EBS",211.462023461797,"210"
"1091",55.172,-164.19246,55.03333334,-164.1833333,4830,"FIT","2/12/2003","2/18/2003",6,2362,2003,509,509,2,2,2003,15.4481124705359,2.57468541175598,1,"EBS","EBS",177.843564501565,"180"
"1092",55.14013167,-164.2578783,55.03333334,-164.8833333,4780,"FIT","2/12/2003","2/7/2006",1091,2363,2006,509,509,2,2,2003,41.6709866203343,0.0381952214668509,1,"EBS","EBS",253.387824360171,"240"
"1093",55.14550167,-164.247745,55.05,-164.5333333,4733,"FIT","2/12/2003","2/22/2003",10,2364,2003,509,509,2,2,2003,21.1050085169968,2.11050085169968,1,"EBS","EBS",239.696295363416,"240"
"1094",55.15806167,-164.2183683,55.05,-164.2333333,4803,"FIT","2/12/2003","3/3/2003",19,2365,2003,509,509,2,3,2003,12.0678753421885,0.635151333799393,1,"EBS","EBS",184.529853196795,"180"
"1095",55.059505,-164.31591,55.05,-164.1666667,4646,"FIT","2/12/2003","2/19/2003",7,2366,2003,509,509,2,2,2003,9.59620033781096,1.37088576254442,1,"EBS","EBS",96.3445632333247,"90"
"1096",55.13528167,-164.2604583,55.05,-164.4833333,4751,"FIT","2/12/2003","2/20/2003",8,2367,2003,509,509,2,2,2003,17.1062313153732,2.13827891442165,1,"EBS","EBS",236.230785792853,"240"
"1097",55.14550167,-164.247745,55.05,-164.1666667,4795,"FIT","2/12/2003","2/19/2003",7,2368,2003,509,509,2,2,2003,11.8247302226245,1.68924717466064,1,"EBS","EBS",154.09122403648,"150"
"1098",55.11038,-164.2046617,55.05888333,-164.2286667,4663,"FIT","2/12/2003","3/17/2003",33,2369,2003,509,509,2,3,2003,5.93428424763955,0.179826795383017,1,"EBS","EBS",194.93888997127,"180"
"1099",55.17979,-164.1718233,55.06666667,-164.1166667,4965,"FIT","2/12/2003","3/8/2003",24,2370,2003,509,509,2,3,2003,13.0759247983852,0.544830199932715,1,"EBS","EBS",164.42130969615,"150"
"1100",55.06585333,-164.30002,55.06666667,-164.8333333,4509,"FIT","2/12/2003","3/3/2003",19,2371,2003,509,509,2,3,2003,34.0726925926701,1.79329961014053,1,"EBS","EBS",270.152594254202,"270"
"1101",55.19123167,-164.1501717,55.06666667,-164.0166667,4897,"FIT","2/12/2003","2/28/2003",16,2372,2003,509,509,2,2,2003,16.2734845572413,1.01709278482758,1,"EBS","EBS",148.501539900908,"150"
"1102",55.06830167,-164.2946417,55.06666667,-164.2166667,4501,"FIT","2/12/2003","3/3/2003",19,2373,2003,509,509,2,3,2003,4.98488758296334,0.262362504366491,1,"EBS","EBS",92.0971579588972,"90"
"1103",55.191065,-164.1510083,55.06666672,-164.8333333,4727,"FIT","2/12/2003","3/4/2003",20,2374,2003,509,509,2,3,2003,45.6746127369374,2.28373063684687,1,"EBS","EBS",252.313432279857,"240"
"1104",55.18461,-164.1623583,55.09816667,-164.1403333,4975,"FIT","2/12/2003","6/10/2003",118,2375,2003,509,509,2,6,2003,9.72535361609463,0.0824182509838528,1,"EBS","EBS",171.714449389811,"180"
"1105",55.07719,-164.27433,55.1,-164.0833333,4528,"FIT","2/12/2003","3/8/2003",24,2376,2003,509,509,2,3,2003,12.4572744270551,0.519053101127295,1,"EBS","EBS",78.2129941445406,"90"
"1106",55.19053833,-164.1506667,55.11666667,-164.05,4879,"FIT","2/12/2003","3/8/2003",24,2377,2003,509,509,2,3,2003,10.4314650057128,0.434644375238033,1,"EBS","EBS",142.094575537793,"150"
"1107",55.11262,-164.20856,55.11666667,-164.1166667,4676,"FIT","2/12/2003","3/6/2003",22,2378,2003,509,509,2,3,2003,5.88113175371203,0.267324170623274,1,"EBS","EBS",85.597159653106,"90"
"1108",55.07549333,-164.2751183,55.11666667,-164.1166667,4507,"FIT","2/12/2003","3/6/2003",22,2379,2003,509,509,2,3,2003,11.1057449631469,0.504806589233949,1,"EBS","EBS",65.5762745180118,"60"
"1109",55.142615,-164.2459967,55.13333333,-164.0333333,4724,"FIT","2/12/2003","3/10/2003",26,2380,2003,509,509,2,3,2003,13.6017687072088,0.52314495027726,1,"EBS","EBS",94.3663672426212,"90"
"1110",55.174985,-164.181295,55.13333333,-164.2166667,4903,"FIT","2/12/2003","3/3/2003",19,2381,2003,509,509,2,3,2003,5.15612813310395,0.271375164900208,1,"EBS","EBS",205.883717656972,"210"
"1111",55.18967333,-164.15334,55.13333333,-164.0833333,4964,"FIT","2/12/2003","3/3/2003",19,2382,2003,509,509,2,3,2003,7.69734715736753,0.405123534598291,1,"EBS","EBS",144.631346836484,"150"
