YEAR,OBS_GEAR_CODE,FMP_GEAR,FMP_SUBAREA,MONTH,NHAUL,NVES,MCPUEW,MCPUEN,sdCPUEW,sdCPUEN
2006,6,POT,BS,2,121,13,73.1549106,18.84395319,27.48601351,6.034505867
2006,6,POT,BS,3,68,2,108.1595076,26.14097686,22.53651953,5.40804629
2006,6,POT,BS,4,36,2,130.9705655,32.28807849,28.79738213,6.424732708
2006,6,POT,BS,9,320,17,48.82203232,11.24297863,31.33974457,5.649711841
2006,6,POT,BS,10,168,12,67.14000028,15.23957015,45.47213528,10.12757238
2006,6,POT,BS,11,62,3,35.11931711,7.261015907,14.75288863,3.547299718
2006,6,POT,BS,12,38,3,37.99384306,7.730578926,13.10433042,2.080358038
2007,6,POT,BS,1,636,39,63.82042748,13.0895669,27.18506867,5.762688783
2007,6,POT,BS,2,56,2,79.84165079,20.56515246,20.77491907,3.23149357
2007,6,POT,BS,9,326,20,63.00101122,16.47187709,42.52678973,11.69619948
2007,6,POT,BS,10,36,3,92.94562024,16.65129129,42.22719316,3.320994968
2008,6,POT,BS,1,350,30,79.73873825,17.41077264,31.19289616,5.578030053
2008,6,POT,BS,9,411,19,64.3327799,14.23114894,38.34973387,8.246285916
2008,6,POT,BS,10,181,18,43.03695599,12.42915436,16.28717838,5.598557634
2009,6,POT,BS,1,465,21,91.92553477,19.32747,35.3013088,6.856933775
2009,6,POT,BS,2,4,2,87.57038254,19.47718295,13.22540463,4.725089817
2009,6,POT,BS,3,36,1,109.7535498,23.83056785,27.5749296,4.674658089
2009,6,POT,BS,4,40,1,91.87976738,22.45128811,27.81580636,5.772480553
2009,6,POT,BS,9,186,2,68.50601767,19.40829153,26.51565932,8.198193983
2009,6,POT,BS,10,50,1,88.94279517,16.16303567,17.8860592,2.487854298
2009,6,POT,BS,11,82,1,50.43753068,15.53877358,21.03452405,6.299246798
2010,6,POT,BS,1,528,24,86.05694803,22.70375221,32.08611107,7.049930233
2010,6,POT,BS,2,36,1,126.5270089,33.93619979,42.69951887,9.569580266
2010,6,POT,BS,9,273,8,86.31511209,26.32209793,38.54188947,12.41760184
2010,6,POT,BS,10,75,7,77.06190213,24.2576845,30.07523353,8.209427976
2010,6,POT,BS,11,83,4,94.66077695,28.13987926,42.86023518,12.21856074
2011,6,POT,BS,1,731,27,131.2803315,35.67337922,49.63181146,13.82678217
2011,6,POT,BS,9,472,16,83.91683191,28.70678531,126.6586931,40.2460678
2011,6,POT,BS,10,301,14,76.40882898,25.55761753,48.86762021,15.56291524
2012,6,POT,BS,1,597,28,144.5685117,41.814809,58.23373097,14.22353232
2012,6,POT,BS,2,156,2,106.6462479,32.81168509,30.07160902,10.12257327
2012,6,POT,BS,3,31,1,132.6027998,50.54560086,32.75743803,11.69370149
2012,6,POT,BS,4,29,1,187.976177,67.62443921,44.41889839,14.07483136
2012,6,POT,BS,5,37,1,167.4562634,70.01094745,26.83934048,8.853075294
2012,6,POT,BS,9,664,17,56.93174682,23.93246665,29.47757843,14.67185905
2012,6,POT,BS,10,250,5,81.53578582,28.23732794,50.05394688,15.79753279
2012,6,POT,BS,11,54,1,104.0869585,32.27097955,39.10002196,12.25955903
2013,6,POT,BS,1,521,12,130.109937,33.17635756,47.2708216,12.11376517
2013,6,POT,BS,2,248,7,133.5296079,40.37150012,51.04848161,13.60644041
2013,6,POT,BS,3,57,2,112.3798642,31.84264357,31.77018395,8.772068334
2013,6,POT,BS,9,355,5,98.47938304,26.81757281,48.65895638,13.69774083
2013,6,POT,BS,10,498,7,81.076177,24.10449716,30.25674228,9.486617085
2013,6,POT,BS,11,482,6,89.01403826,25.98537503,25.61812119,7.627362288
2013,6,POT,BS,12,18,2,100.9470322,22.45554159,13.71088705,3.796523249
2014,6,POT,BS,1,524,24,96.33613391,24.97987569,39.36300188,9.394150354
2014,6,POT,BS,2,236,9,120.4610998,31.85981738,46.67526084,12.50983933
2014,6,POT,BS,3,104,3,160.6766528,40.56793501,42.03007514,8.861328386
2014,6,POT,BS,4,32,2,246.4037974,63.81958636,56.12918609,11.45625515
2014,6,POT,BS,5,48,1,159.2470015,58.40970108,40.77093773,13.52671708
2014,6,POT,BS,9,288,7,87.84141716,28.1652212,26.2661013,8.231488534
2014,6,POT,BS,10,292,11,73.34692867,24.73046185,30.96777926,7.970736141
2014,6,POT,BS,11,312,9,54.0102622,19.05757079,17.45023485,6.600094539
2014,6,POT,BS,12,94,5,107.0222625,29.7709804,40.57003756,10.41004812
2015,6,POT,BS,1,683,25,91.95997339,25.38450932,32.7606008,9.597070007
2015,6,POT,BS,2,288,14,137.5573603,35.03335643,57.2348513,13.90036711
2015,6,POT,BS,3,446,8,138.8079037,39.366943,52.66290903,12.77026521
2015,6,POT,BS,4,72,3,131.3253886,40.52509417,55.71046831,15.15280388
2015,6,POT,BS,5,106,1,69.36564322,33.88929041,17.73819136,7.641056262
2015,6,POT,BS,8,236,1,73.06126172,29.73122489,24.97461626,9.79021731
2015,6,POT,BS,9,414,9,93.40937026,31.44561215,34.59399152,12.15369836
2015,6,POT,BS,10,634,10,79.47342418,27.14377402,27.92737723,9.169295397
2015,6,POT,BS,11,263,9,65.91525483,19.79537173,26.07370556,8.120022151
2015,6,POT,BS,12,92,6,86.69481551,27.00137964,40.88375356,11.14495717
2016,6,POT,BS,1,643,22,88.90475715,25.22142548,42.14453644,11.98814309
2016,6,POT,BS,2,453,9,109.7481077,31.89337132,30.64216231,8.823795815
2016,6,POT,BS,3,252,6,116.3390816,36.32878113,55.21438923,12.93176561
2016,6,POT,BS,4,71,3,112.1057706,38.60303025,62.7044695,17.92954286
2016,6,POT,BS,8,76,1,91.96431155,32.4010353,20.75082705,6.60856772
2016,6,POT,BS,9,370,4,100.6235398,31.67413756,40.37732401,10.72890428
2016,6,POT,BS,10,290,10,80.02124789,23.23255325,42.85208599,10.51625014
2016,6,POT,BS,11,128,11,65.96845827,20.76318639,30.93489777,8.141926686
2016,6,POT,BS,12,272,6,81.44736985,21.51927791,33.14060672,7.645917242
2017,6,POT,BS,1,636,16,93.21301292,25.15932772,45.85594434,11.7761768
2017,6,POT,BS,2,98,4,158.2774663,45.81375077,63.97399418,20.11663524
2017,6,POT,BS,9,402,6,70.98595301,24.56545499,26.65067728,10.10745474
2017,6,POT,BS,10,418,5,71.76743514,21.03260091,38.47671792,12.36939542
2017,6,POT,BS,11,330,6,70.39681048,18.39378704,43.5196534,13.11557345
2017,6,POT,BS,12,102,7,64.84545469,17.27972346,32.39941691,9.515881828
2018,6,POT,BS,1,800,26,89.7120823,20.94509205,33.37368593,7.412788097
2018,6,POT,BS,2,153,2,139.315443,31.63418862,51.87389815,10.93492909
2018,6,POT,BS,3,70,3,182.0916232,49.49687173,72.72625366,23.52727998
2018,6,POT,BS,4,42,1,252.2241782,77.23339944,80.69787323,20.10591406
2018,6,POT,BS,9,482,9,89.98277888,25.73960662,48.20436711,10.79808829
2018,6,POT,BS,10,106,6,102.5307929,27.33728497,61.35552868,16.98274378
2018,6,POT,BS,11,24,3,55.63280072,13.92657139,23.1700939,4.402646601
2018,6,POT,BS,12,78,6,88.56152015,21.41585298,26.36351555,7.693430939
2019,6,POT,BS,1,545,29,95.58220244,21.21304761,44.82636531,10.34782081
2019,6,POT,BS,2,94,1,199.0283345,48.38147365,58.18646135,13.51431042
2019,6,POT,BS,3,120,4,215.4507143,58.50141219,74.18015308,21.16540028
2019,6,POT,BS,9,414,14,135.770273,33.29131807,98.97648799,22.38613866
2019,6,POT,BS,10,26,2,73.81402051,16.45230769,50.39146197,9.494528027
2019,6,POT,BS,11,23,3,142.8171274,28.40984304,83.4153313,11.30602554
2019,6,POT,BS,12,90,2,126.4304843,25.03924799,51.90735932,9.492373076
2020,6,POT,BS,1,436,22,94.66975571,16.6016201,44.16498565,8.129708386
2020,6,POT,BS,2,56,1,268.7570941,48.57156596,66.55375589,12.03405926
2020,6,POT,BS,3,60,1,154.9459725,37.01481627,46.15733912,9.308037149
2020,6,POT,BS,4,6,1,147.5494039,37.77681452,51.22110735,13.71143389
2020,6,POT,BS,7,10,1,36.56260932,7.462016317,25.91748215,5.134585992
2020,6,POT,BS,9,229,5,138.8597183,25.79900957,45.08003309,9.222814759
2020,6,POT,BS,10,62,1,128.658374,26.08408878,21.78787195,4.34597657
2021,6,POT,BS,1,326,12,111.7270896,18.081727,52.39035293,7.367930081
2021,6,POT,BS,2,62,1,156.1204347,30.55923147,26.13543858,5.298712731
2021,6,POT,BS,3,76,1,92.50624072,24.13566077,26.01328836,7.36712768
2021,6,POT,BS,4,40,1,182.6227831,48.73787809,47.48502409,11.70655929
1996,8,HAL,BS,1,1842,22,0.873864731,0.244378829,0.413038726,0.110449292
1996,8,HAL,BS,2,1410,23,0.88445951,0.255581656,0.371053457,0.091849049
1996,8,HAL,BS,3,2201,31,0.785916519,0.239305941,0.347168693,0.088934778
1996,8,HAL,BS,4,1778,27,0.725406707,0.226336088,0.314426745,0.09216589
1996,8,HAL,BS,5,644,17,0.670485564,0.191772325,0.308980614,0.085415263
1996,8,HAL,BS,9,2162,27,0.52356062,0.120500666,0.293434413,0.056944815
1996,8,HAL,BS,10,2114,27,0.552595092,0.128552143,0.282256226,0.062121355
1996,8,HAL,BS,11,532,23,0.576615021,0.12639454,0.33076577,0.064176703
1997,8,HAL,BS,1,1276,20,0.959765865,0.240464464,0.378860819,0.091662479
1997,8,HAL,BS,2,1579,22,1.013408839,0.270129469,0.402334719,0.106861185
1997,8,HAL,BS,3,1975,27,0.847906292,0.252292511,0.34165052,0.090290086
1997,8,HAL,BS,4,1058,21,0.837021679,0.263524595,0.305757224,0.093952542
1997,8,HAL,BS,5,1241,26,0.659802882,0.192473638,0.268820112,0.078308637
1997,8,HAL,BS,9,1148,27,0.574311207,0.136367778,0.328921251,0.067185964
1997,8,HAL,BS,10,2553,31,0.576513482,0.135309827,0.272094341,0.065960889
1997,8,HAL,BS,11,2271,30,0.548533065,0.133643552,0.244510928,0.060650275
1997,8,HAL,BS,12,1354,24,0.606505248,0.152851236,0.286359143,0.067003103
1998,8,HAL,BS,1,1684,21,0.852455317,0.222004095,0.373391913,0.093994408
1998,8,HAL,BS,2,1396,20,0.923967191,0.247386067,0.394928085,0.095169275
1998,8,HAL,BS,3,1368,21,0.690476317,0.206009863,0.331430033,0.086371943
1998,8,HAL,BS,4,1501,22,0.548150211,0.175607761,0.283028278,0.086605988
1998,8,HAL,BS,5,596,15,0.50937564,0.155693746,0.274077185,0.090007936
1998,8,HAL,BS,9,1068,26,0.367159605,0.089425177,0.190452918,0.044076712
1998,8,HAL,BS,10,3208,34,0.398715922,0.101246143,0.201752783,0.052978704
1998,8,HAL,BS,11,2096,23,0.481846456,0.125216798,0.248372997,0.063920728
1998,8,HAL,BS,12,1210,25,0.516831328,0.12694753,0.288091419,0.06746012
1999,8,HAL,BS,1,1883,23,0.722581223,0.191674832,0.325127939,0.090105648
1999,8,HAL,BS,2,1738,22,0.75987912,0.2287267,0.336200216,0.098032644
1999,8,HAL,BS,3,1895,29,0.637634311,0.205746353,0.355671938,0.089793404
1999,8,HAL,BS,4,1728,27,0.579038635,0.214269576,0.261451008,0.084053817
1999,8,HAL,BS,5,818,9,0.654038954,0.222821344,0.285395681,0.094196981
1999,8,HAL,BS,6,170,2,0.528324969,0.174308635,0.247000224,0.072549036
1999,8,HAL,BS,7,24,2,0.108795732,0.030137468,0.09471572,0.028273507
1999,8,HAL,BS,8,758,9,0.433939194,0.121730997,0.194708842,0.045781713
1999,8,HAL,BS,9,1670,31,0.509914229,0.133814099,0.245823116,0.061319651
1999,8,HAL,BS,10,2222,32,0.45847007,0.134952783,0.230510364,0.066253039
1999,8,HAL,BS,11,796,6,0.517329367,0.150230904,0.264149475,0.071078619
1999,8,HAL,BS,12,408,10,0.576718617,0.166921849,0.286440497,0.077370132
2000,8,HAL,BS,1,1713,26,0.843791605,0.262041237,0.409513232,0.117557449
2000,8,HAL,BS,2,1684,25,0.613855055,0.221766389,0.27427151,0.097068523
2000,8,HAL,BS,3,1206,25,0.638517059,0.232302173,0.333527851,0.104503844
2000,8,HAL,BS,4,728,8,0.562336663,0.206880279,0.292305007,0.096680077
2000,8,HAL,BS,5,420,6,0.606421412,0.205900736,0.247761457,0.079190893
2000,8,HAL,BS,6,76,2,0.699282891,0.194228137,0.227047901,0.055103465
2000,8,HAL,BS,7,40,1,0.603178483,0.16338547,0.276096481,0.071044689
2000,8,HAL,BS,8,748,9,0.459621072,0.122093185,0.216182996,0.046590371
2000,8,HAL,BS,9,3028,29,0.408513788,0.111664836,0.183861359,0.046451654
2000,8,HAL,BS,10,2058,28,0.365254153,0.107495665,0.167736083,0.051707793
2000,8,HAL,BS,11,2358,30,0.379958009,0.120482298,0.176366201,0.056359236
2000,8,HAL,BS,12,1774,29,0.449258694,0.135472444,0.204160319,0.058066071
2001,8,HAL,BS,1,1264,23,0.593835109,0.174345568,0.275496505,0.079107733
2001,8,HAL,BS,2,1152,22,0.569924095,0.174004764,0.266439945,0.071259546
2001,8,HAL,BS,3,2038,28,0.565320379,0.179399656,0.294285728,0.081818591
2001,8,HAL,BS,4,1328,9,0.503866206,0.183330811,0.241888739,0.092640194
2001,8,HAL,BS,5,852,7,0.500535885,0.194196328,0.251051988,0.099737831
2001,8,HAL,BS,6,432,4,0.558868249,0.231607928,0.245036887,0.098016557
2001,8,HAL,BS,7,216,3,0.459244548,0.156987268,0.26442198,0.084156658
2001,8,HAL,BS,8,978,25,0.415344286,0.129171252,0.228045604,0.069209178
2001,8,HAL,BS,9,2924,34,0.387142369,0.118842267,0.201649883,0.057715
2001,8,HAL,BS,10,2294,30,0.389797753,0.12205771,0.182599215,0.059700657
2001,8,HAL,BS,11,2270,35,0.384493885,0.117094677,0.181004467,0.051162752
2001,8,HAL,BS,12,2038,32,0.466288102,0.135843012,0.238489317,0.062902402
2002,8,HAL,BS,1,1790,27,0.685284978,0.206440129,0.285809078,0.082831273
2002,8,HAL,BS,2,2294,29,0.663505667,0.219983732,0.276348662,0.082957562
2002,8,HAL,BS,3,2248,31,0.672711124,0.232334165,0.329061987,0.097574412
2002,8,HAL,BS,4,558,9,0.695746882,0.245781521,0.284425616,0.095195721
2002,8,HAL,BS,5,76,2,0.598512174,0.213958652,0.148596416,0.042070903
2002,8,HAL,BS,6,90,1,0.475036005,0.178108366,0.275213845,0.094056096
2002,8,HAL,BS,7,574,5,0.353813748,0.116565813,0.178706082,0.054765248
2002,8,HAL,BS,8,2694,32,0.385847342,0.12713835,0.198391575,0.07313659
2002,8,HAL,BS,9,2644,36,0.364038426,0.114559683,0.179121678,0.057469263
2002,8,HAL,BS,10,2572,39,0.349880502,0.11424743,0.155288833,0.052759861
2002,8,HAL,BS,11,2702,36,0.374373031,0.120959529,0.183014587,0.058944996
2002,8,HAL,BS,12,1032,11,0.416272154,0.127038199,0.189549789,0.05415945
2003,8,HAL,BS,1,2602,30,0.495653389,0.160733982,0.206405192,0.059707412
2003,8,HAL,BS,2,2802,35,0.522723029,0.183579547,0.225038912,0.068336664
2003,8,HAL,BS,3,2891,35,0.568947525,0.198376098,0.264162148,0.078478203
2003,8,HAL,BS,4,1336,11,0.458873097,0.180617246,0.229002375,0.075332038
2003,8,HAL,BS,5,394,5,0.44510386,0.179754378,0.184138534,0.062604351
2003,8,HAL,BS,6,150,2,0.352326529,0.115346502,0.140759572,0.041568649
2003,8,HAL,BS,7,650,9,0.345756921,0.11773426,0.158947087,0.050515355
2003,8,HAL,BS,8,2874,31,0.341697214,0.108484156,0.156145788,0.050794852
2003,8,HAL,BS,9,2816,33,0.335421499,0.105266151,0.166005447,0.053335813
2003,8,HAL,BS,10,2806,32,0.333974558,0.098184909,0.155195177,0.044272232
2003,8,HAL,BS,11,3378,36,0.345462368,0.100330632,0.156898987,0.048421708
2003,8,HAL,BS,12,1914,28,0.398266454,0.128984705,0.190872575,0.057661071
2004,8,HAL,BS,1,2634,31,0.530429064,0.167964631,0.224574306,0.066383916
2004,8,HAL,BS,2,2126,31,0.629905006,0.195142252,0.257950068,0.073069239
2004,8,HAL,BS,3,1740,30,0.60330647,0.19474279,0.294538622,0.076722797
2004,8,HAL,BS,4,1150,10,0.582914753,0.204663476,0.239476929,0.076114609
2004,8,HAL,BS,5,410,5,0.414220526,0.146052944,0.143928024,0.052925304
2004,8,HAL,BS,6,30,1,0.355930274,0.12312496,0.159471317,0.044307971
2004,8,HAL,BS,7,1048,11,0.349116699,0.094742277,0.171538074,0.04423593
2004,8,HAL,BS,8,2044,33,0.321074012,0.087815795,0.154572445,0.042581986
2004,8,HAL,BS,9,2328,33,0.305773571,0.083280472,0.169609517,0.046176141
2004,8,HAL,BS,10,3106,35,0.300251303,0.077243663,0.178334442,0.040519704
2004,8,HAL,BS,11,2348,35,0.379504787,0.103923969,0.188066602,0.050249257
2004,8,HAL,BS,12,1704,34,0.513010564,0.138283883,0.243094792,0.058215199
2005,8,HAL,BS,1,2978,37,0.62012629,0.176806438,0.249573719,0.069828664
2005,8,HAL,BS,2,2452,34,0.633407439,0.183187459,0.259483825,0.072457341
2005,8,HAL,BS,3,1158,10,0.675398929,0.200268336,0.256203367,0.074314568
2005,8,HAL,BS,4,244,4,0.669892833,0.203366088,0.302377486,0.083652924
2005,8,HAL,BS,5,4,1,0.693087976,0.167055062,0.428398512,0.102435056
2005,8,HAL,BS,6,32,1,0.407804642,0.084919141,0.160271512,0.032247912
2005,8,HAL,BS,7,1410,12,0.37770117,0.091754835,0.152649916,0.04080192
2005,8,HAL,BS,8,2384,37,0.339933201,0.076276165,0.182932072,0.039486908
2005,8,HAL,BS,9,2740,36,0.307885488,0.075205566,0.169328882,0.043371297
2005,8,HAL,BS,10,3018,33,0.329097933,0.071642877,0.206110979,0.04135374
2005,8,HAL,BS,11,2480,34,0.340333495,0.084983718,0.174763347,0.042434535
2005,8,HAL,BS,12,1848,35,0.433029628,0.116077671,0.209925202,0.059079818
2006,8,HAL,BS,1,2496,36,0.694376889,0.182099948,0.304382369,0.080125638
2006,8,HAL,BS,2,1726,35,0.812717216,0.21264718,0.315804342,0.081213378
2006,8,HAL,BS,3,1170,12,0.807827628,0.249309599,0.395190681,0.099852455
2006,8,HAL,BS,4,284,5,0.771428348,0.245450552,0.322467737,0.084960247
2006,8,HAL,BS,7,512,10,0.364092435,0.085725211,0.186700776,0.048146097
2006,8,HAL,BS,8,2146,34,0.430888492,0.091557568,0.210884002,0.041895893
2006,8,HAL,BS,9,3352,38,0.396578661,0.090215189,0.195647184,0.050723294
2006,8,HAL,BS,10,2288,39,0.334623639,0.075135844,0.143592244,0.034630229
2006,8,HAL,BS,11,300,3,0.419701784,0.102968306,0.189882437,0.036833648
2006,8,HAL,BS,12,106,12,0.443363823,0.119729684,0.347896829,0.080601011
2007,8,HAL,BS,1,2090,32,0.720163837,0.184570057,0.338097572,0.090219726
2007,8,HAL,BS,2,1820,31,0.746638336,0.200501591,0.295046008,0.077724772
2007,8,HAL,BS,3,512,9,0.711093991,0.204631015,0.301888029,0.081629379
2007,8,HAL,BS,6,36,1,0.439104824,0.090295472,0.117502829,0.017266362
2007,8,HAL,BS,7,300,5,0.377547335,0.094486397,0.155960653,0.039268616
2007,8,HAL,BS,8,1544,29,0.463442121,0.100073247,0.221216164,0.04335458
2007,8,HAL,BS,9,3140,36,0.387387105,0.080104249,0.184283886,0.035910336
2007,8,HAL,BS,10,1012,32,0.344833705,0.082030376,0.173150715,0.039926593
2007,8,HAL,BS,11,182,3,0.428695287,0.085645723,0.190456863,0.037345937
2007,8,HAL,BS,12,188,16,0.629158129,0.162396948,0.307095893,0.069923394
2008,8,HAL,BS,1,2228,34,0.772765808,0.197760213,0.328710648,0.073038963
2008,8,HAL,BS,2,1215,28,0.826538671,0.21293163,0.327205862,0.07701133
2008,8,HAL,BS,3,730,9,0.77686908,0.197147567,0.416994133,0.085775983
2008,8,HAL,BS,4,220,3,0.809710751,0.226186343,0.388783016,0.102291444
2008,8,HAL,BS,5,188,1,0.505187076,0.116360913,0.216669957,0.047611195
2008,8,HAL,BS,7,398,8,0.34315641,0.085383506,0.169336896,0.037892759
2008,8,HAL,BS,8,2383,29,0.362318995,0.095519302,0.166166876,0.046942589
2008,8,HAL,BS,9,2252,30,0.306728699,0.083023586,0.150375984,0.045893533
2008,8,HAL,BS,10,2508,33,0.25921766,0.079920075,0.135908739,0.051538582
2008,8,HAL,BS,11,2030,30,0.328815744,0.111119771,0.175982095,0.066097834
2008,8,HAL,BS,12,708,17,0.670450574,0.156086656,0.520815152,0.098336288
2009,8,HAL,BS,1,2514,35,0.866534415,0.201473219,0.413674188,0.086187847
2009,8,HAL,BS,2,1052,27,0.953095899,0.22773577,0.476919161,0.099783048
2009,8,HAL,BS,3,546,9,1.165039916,0.27030594,0.475217932,0.08626407
2009,8,HAL,BS,4,20,1,1.003661242,0.25893912,0.264371566,0.058209986
2009,8,HAL,BS,6,8,1,0.341481888,0.120577458,0.100936708,0.028990356
2009,8,HAL,BS,7,358,8,0.345172736,0.114577802,0.14077719,0.046087913
2009,8,HAL,BS,8,2690,30,0.378589626,0.126170726,0.189408733,0.0608763
2009,8,HAL,BS,9,2030,30,0.34297522,0.136986322,0.156242586,0.07684484
2009,8,HAL,BS,10,2810,32,0.331740508,0.138518559,0.163249679,0.083751312
2009,8,HAL,BS,11,1346,26,0.363533454,0.149554634,0.145837769,0.083817444
2009,8,HAL,BS,12,704,23,0.549096237,0.160812577,0.285878297,0.069501258
2010,8,HAL,BS,1,2548,35,0.740771725,0.208779083,0.300001619,0.079484349
2010,8,HAL,BS,2,1182,28,0.858338443,0.23537134,0.337327991,0.080133825
2010,8,HAL,BS,3,404,8,0.920846761,0.236309002,0.430555747,0.083453743
2010,8,HAL,BS,4,28,1,0.487804576,0.17372269,0.139674979,0.054931336
2010,8,HAL,BS,5,144,1,0.515538394,0.153648667,0.222081956,0.053987889
2010,8,HAL,BS,6,20,1,0.322428935,0.109658703,0.099408863,0.030400112
2010,8,HAL,BS,7,572,6,0.399572768,0.130675253,0.174189077,0.055235057
2010,8,HAL,BS,8,1334,21,0.386638953,0.134669475,0.179652833,0.064159607
2010,8,HAL,BS,9,1562,22,0.346509483,0.13216658,0.134482622,0.058913164
2010,8,HAL,BS,10,1702,22,0.3274202,0.120619191,0.137252399,0.051468921
2010,8,HAL,BS,11,1362,22,0.41360941,0.14579647,0.212662332,0.082216145
2010,8,HAL,BS,12,880,15,0.495990761,0.154481266,0.23667349,0.069743467
2011,8,HAL,BS,1,962,22,0.683291412,0.214789313,0.304598889,0.093347603
2011,8,HAL,BS,2,1350,24,0.739767006,0.244772157,0.263570969,0.083865026
2011,8,HAL,BS,3,1723,22,0.738239043,0.228573566,0.327814151,0.081942557
2011,8,HAL,BS,4,1610,22,0.662616805,0.215435562,0.325482585,0.086425118
2011,8,HAL,BS,5,469,9,0.451693853,0.168511682,0.238309025,0.077503208
2011,8,HAL,BS,6,434,10,0.435823225,0.14487202,0.191339644,0.054089467
2011,8,HAL,BS,7,1204,16,0.324688925,0.106919625,0.149710285,0.048912368
2011,8,HAL,BS,8,1273,19,0.346433096,0.124741415,0.170741666,0.064769079
2011,8,HAL,BS,9,1616,25,0.362836085,0.133619557,0.14342658,0.056944654
2011,8,HAL,BS,10,1954,25,0.385225003,0.135068011,0.160343612,0.060728884
2011,8,HAL,BS,11,1099,21,0.406990157,0.152574347,0.162519331,0.069806379
2011,8,HAL,BS,12,1213,22,0.483187301,0.179187002,0.185792464,0.076634197
2012,8,HAL,BS,1,918,21,0.750261427,0.248038467,0.32692954,0.104900378
2012,8,HAL,BS,2,1386,24,0.814395725,0.276861109,0.357324026,0.103271656
2012,8,HAL,BS,3,1616,23,0.594429869,0.225327991,0.224997883,0.075005228
2012,8,HAL,BS,4,1062,18,0.603745978,0.223055092,0.233931179,0.075786649
2012,8,HAL,BS,5,284,10,0.496369192,0.181803605,0.182306498,0.061682624
2012,8,HAL,BS,6,946,17,0.504591431,0.180106002,0.21194493,0.077820301
2012,8,HAL,BS,7,1284,20,0.367799353,0.126589636,0.162294336,0.06264343
2012,8,HAL,BS,8,1364,23,0.330773141,0.122887031,0.145109874,0.062322642
2012,8,HAL,BS,9,1789,24,0.310844042,0.105178819,0.136604888,0.049082449
2012,8,HAL,BS,10,1390,21,0.329132065,0.117330167,0.171014303,0.065393682
2012,8,HAL,BS,11,1344,22,0.356214661,0.11742919,0.153479936,0.05556278
2012,8,HAL,BS,12,1656,26,0.554241663,0.172013476,0.237102939,0.071471584
2013,8,HAL,BS,1,1862,26,0.756002903,0.239977667,0.337877936,0.101314312
2013,8,HAL,BS,2,2026,26,0.730826814,0.249548481,0.284879583,0.087965747
2013,8,HAL,BS,3,2056,25,0.667242561,0.243699125,0.232404498,0.087310659
2013,8,HAL,BS,4,678,15,0.655248382,0.233757864,0.221689443,0.078713386
2013,8,HAL,BS,5,506,9,0.528078571,0.182104361,0.198031736,0.061013484
2013,8,HAL,BS,6,414,8,0.365378255,0.125188269,0.168421111,0.060484499
2013,8,HAL,BS,7,984,16,0.406795656,0.141400378,0.191216496,0.063484149
2013,8,HAL,BS,8,1812,24,0.365642311,0.115269384,0.154376936,0.052689531
2013,8,HAL,BS,9,1586,22,0.346402992,0.107798137,0.139132455,0.044056403
2013,8,HAL,BS,10,1629,24,0.343427479,0.11123076,0.138312645,0.049733873
2013,8,HAL,BS,11,2183,25,0.425094922,0.132873425,0.168017628,0.054036154
2013,8,HAL,BS,12,1448,26,0.543535523,0.161435228,0.248715376,0.066575863
2014,8,HAL,BS,1,1516,26,0.537226668,0.161257482,0.197569993,0.056616491
2014,8,HAL,BS,2,1768,27,0.64237107,0.190703228,0.26340872,0.066641557
2014,8,HAL,BS,3,2088,26,0.541492869,0.175916425,0.219861856,0.060961798
2014,8,HAL,BS,4,1412,22,0.540541576,0.188149088,0.249765048,0.078124559
2014,8,HAL,BS,5,1100,16,0.423245884,0.146828882,0.169205742,0.056845295
2014,8,HAL,BS,6,934,19,0.36378447,0.113089487,0.15182961,0.048938655
2014,8,HAL,BS,7,1790,25,0.305150114,0.100180097,0.148364382,0.049972079
2014,8,HAL,BS,8,2312,23,0.344646953,0.11623009,0.186118982,0.064650849
2014,8,HAL,BS,9,1302,20,0.352197501,0.126818112,0.163025285,0.064730086
2014,8,HAL,BS,10,1350,25,0.38203797,0.141920584,0.16497853,0.065167649
2014,8,HAL,BS,11,2304,26,0.419671745,0.144569555,0.159092376,0.053885604
2014,8,HAL,BS,12,1700,24,0.455200521,0.150688751,0.175993074,0.060417181
2015,8,HAL,BS,1,1702,24,0.522229341,0.1670113,0.199695918,0.062049571
2015,8,HAL,BS,2,1510,25,0.635867533,0.199438092,0.254060789,0.077266399
2015,8,HAL,BS,3,1565,26,0.597552797,0.198374261,0.272863053,0.078759007
2015,8,HAL,BS,4,1356,23,0.539975074,0.190435254,0.259366702,0.083532735
2015,8,HAL,BS,5,862,19,0.505549839,0.164089691,0.21579375,0.060481744
2015,8,HAL,BS,6,498,13,0.426979304,0.132076856,0.215254652,0.056548944
2015,8,HAL,BS,7,1172,19,0.449822296,0.14728366,0.203910203,0.070991807
2015,8,HAL,BS,8,1860,23,0.410121295,0.141175228,0.17579897,0.056678954
2015,8,HAL,BS,9,1661,26,0.348023593,0.117525277,0.137019121,0.051005147
2015,8,HAL,BS,10,2392,25,0.37102357,0.126700583,0.153625709,0.056144868
2015,8,HAL,BS,11,1514,26,0.418040942,0.129676331,0.205088442,0.065249461
2015,8,HAL,BS,12,1416,29,0.510604798,0.15681519,0.240529447,0.069445218
2016,8,HAL,BS,1,1640,27,0.622381214,0.182537176,0.233712919,0.064235054
2016,8,HAL,BS,2,1421,26,0.718566132,0.204421076,0.308877846,0.082604604
